split,seed,relevance,mode,need_policy,core_indices,core_size,topology,causal_mechanism,nuisance_mechanism,true_program,program_length,grammar_family,role_program,label_permuted,primitive_cardinality,active_roles,nonstationary,steps_survived,alive_at_end,completion_rate,core_precision,core_recall,exact_program,functional_program,max_sequence_length_tested,unique_sequences_evaluated,search_space_fraction,diagnosis_made,diagnosis_observations,restoration_observations,diagnosis_kind_bridge,explicit_no_bridge,false_null,mechanism_correct,bridge_decision_correct,suppression,bridge_effect,evidence_rows,tested_scope_declared,validation_attempted,validation_passed,validation_bypassed,validation_effect,repair_attempted,repair_attempt_count,false_repair,repair_correct,organization_restored,replication_attempted,replication_success,replicated_restoration,failed_repairs,appropriate_abstention,scientific_null_result,decision_correct,final_min_core,final_mean_core,self_domain_observation_share,mean_need_target_mass_share,mean_need_true_core_mass_share,mean_sensed_need_mass_share,need_present_step_share,causal_isolating_observation_share,true_core_sensing_share,causal_target_sensing_share,other_core_mean_sensing_share,causal_target_sensing_selectivity,total_cost,crossworld_successes,crossworld_templates,macro_reuse,relational_alignment_cost,memory_energy,memory_strategy,alignment_entropy,alignment_support,mapping_trust,memory_proposal_tested,memory_changed_action,wrong_memory_detected_before_repair,local_beam_reserved,quarantined_count,yoke_donor_seed,yoke_component_shift
confirmation,30006,self_relevant,correlation_self_model,actual,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.4166666666666667,1.0,0,0,4,41,0.052564102564102565,1,287,601,0,1,1,0,0,0.8657719435792918,-0.0009346888451171947,50,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7977446415666125,0.827674886975401,0.6643356643356644,0.0653195407635198,0.21575626183467864,0.2066672357090907,1.0,0.18706293706293706,0.2298951048951049,0.12062937062937062,0.08479020979020979,0.03583916083916083,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30006,self_relevant,pair_limited,actual,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,2,27,0.03461538461538462,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.867354786510783,0.8843563823277414,0.5506993006993007,0.22454422379115616,0.6656566753769163,0.267740872384285,1.0,0.1451048951048951,0.4632867132867133,0.4195804195804196,0.12674825174825174,0.2928321678321678,3.1946000000000105,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30006,self_relevant,passive_only,actual,"7,2,6,3,10",5,ring,m3,m2,p1>p2>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0006413918111836748,0,0,0,0,0,0,0,0,0,0,0,0,0.8777874485679236,0.8929860464203484,0.548951048951049,0.01634293461279297,0.1482752833092173,0.30968581371945947,1.0,0.0,0.2718531468531469,0.11538461538461539,0.10708041958041958,0.008304195804195807,3.153200000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30007,neutral,no_bridge_validation,actual,"3,1,8,13,4,12",6,chain,m1,m0,p3>p5>p3>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8333333333333334,0.8333333333333334,0,0,4,49,0.0175,1,286,601,0,1,0,0,1,0.8902889015862071,-0.005164329862851879,43,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6964118215406322,0.7928538462408223,0.6573426573426573,0.44082944775265726,0.8504488304323127,0.437929967055621,1.0,0.1853146853146853,0.625,0.8741258741258742,0.07517482517482517,0.798951048951049,3.750600000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30007,neutral,no_null,actual,"3,1,8,13,4,12",6,chain,m1,m0,p3>p5>p3>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8333333333333334,0.8333333333333334,0,0,4,49,0.0175,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0002599031647089331,0,0,0,0,0,0,0,0,0,1,0,1,0.6958300795540427,0.7919102305322787,0.666083916083916,0.4393297940932473,0.8483751215390171,0.43321299144258574,1.0,0.1888111888111888,0.625,0.8653846153846154,0.07692307692307693,0.7884615384615385,3.807100000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30007,neutral,no_null_no_validation,actual,"3,1,8,13,4,12",6,chain,m1,m0,p3>p5>p3>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8333333333333334,0.8333333333333334,0,0,4,49,0.0175,1,282,282,1,0,0,0,0,0.8902889015862071,-0.005164329862851879,43,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.7002626991048633,0.7970841008609181,0.6608391608391608,0.453058772575274,0.8494229276348629,0.45143144867064294,1.0,0.18706293706293706,0.6267482517482518,0.8776223776223776,0.07517482517482517,0.8024475524475524,3.808600000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30007,self_relevant,correlation_self_model,actual,"3,1,8,13,4,12",6,chain,m1,m0,p3>p5>p3>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.14285714285714285,0.16666666666666666,1,1,4,49,0.0175,1,287,601,1,0,0,1,1,0.8381288676657764,0.0051060322731736425,46,1,1,1,0,0.03071984443978215,1,8,0,0,0,0,0,0,8,0,0,0,0.8525994103438895,0.884230279388888,0.6625874125874126,0.0017726366065891183,0.028992179554557296,0.2682764818353582,1.0,0.18706293706293706,0.2972027972027972,0.08741258741258741,0.10139860139860139,-0.013986013986013984,4.153800000000019,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30007,self_relevant,pair_limited,actual,"3,1,8,13,4,12",6,chain,m1,m0,p3>p5>p3>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8333333333333334,0.8333333333333334,0,0,2,35,0.0125,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7908198711847197,0.8291544905257183,0.6625874125874126,0.3932386584022059,0.8274452044344027,0.37153352418851415,1.0,0.17482517482517482,0.6101398601398601,0.6573426573426573,0.11258741258741259,0.5447552447552447,3.255000000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30007,self_relevant,passive_only,actual,"3,1,8,13,4,12",6,chain,m1,m0,p3>p5>p3>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8333333333333334,0.8333333333333334,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0015587998026462934,0,0,0,0,0,0,0,0,0,0,0,0,0.870748240143311,0.8974238552109471,0.5157342657342657,0.08077031408224258,0.36504331141759766,0.31476092050776483,1.0,0.0,0.4020979020979021,0.16433566433566432,0.12797202797202797,0.03636363636363635,7.496400000000053,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30008,neutral,no_bridge_validation,actual,"7,3,10,9,4",5,dense,m1,m2,p0>p6>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,42,0.05384615384615385,1,264,601,0,1,0,0,1,0.8578453351635342,-0.00013301954308797944,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7266993320117497,0.7979399496953581,0.6730769230769231,0.5674734377907279,0.9625870001770511,0.5623377817009226,1.0,0.1888111888111888,0.5743006993006993,0.8986013986013986,0.0625,0.8361013986013986,3.55880000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30008,neutral,no_null,actual,"7,3,10,9,4",5,dense,m1,m2,p0>p6>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,42,0.05384615384615385,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,2.315699969704348e-05,0,0,0,0,0,0,0,0,0,1,0,1,0.7285286001410762,0.7994328379732702,0.6486013986013986,0.5640697123860379,0.9612536822980902,0.5586681899963694,1.0,0.18181818181818182,0.5743006993006993,0.8968531468531469,0.06293706293706293,0.833916083916084,3.592750000000022,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30008,neutral,no_null_no_validation,actual,"7,3,10,9,4",5,dense,m1,m2,p0>p6>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,42,0.05384615384615385,1,259,259,1,0,0,0,0,0.8578453351635342,-0.00013301954308797944,42,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.7393216012202418,0.8047553197044376,0.6381118881118881,0.6270558186943815,0.9561588506901103,0.6287115173693915,1.0,0.18006993006993008,0.5743006993006993,0.9108391608391608,0.05944055944055944,0.8513986013986014,3.5900500000000224,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30008,self_relevant,correlation_self_model,actual,"7,3,10,9,4",5,dense,m1,m2,p0>p6>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.5,1.0,1,1,4,41,0.052564102564102565,1,267,267,1,0,0,1,1,0.7160711413500902,0.006010537379494795,48,1,1,1,0,0.026386928291184355,1,1,0,1,1,1,1,1,0,0,0,1,0.8545220617132215,0.8801104015341832,0.6573426573426573,0.11345494659287693,0.22055651409273225,0.25554882995278605,1.0,0.1853146853146853,0.25524475524475526,0.16783216783216784,0.08566433566433566,0.08216783216783217,3.629300000000023,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30008,self_relevant,pair_limited,actual,"7,3,10,9,4",5,dense,m1,m2,p0>p6>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,2,27,0.03461538461538462,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6878515543039466,0.7630016192868432,0.5681818181818182,0.37936498760899884,0.7917608256337559,0.41526937920017465,1.0,0.15034965034965034,0.48164335664335667,0.5646853146853147,0.09965034965034965,0.46503496503496505,3.20020000000001,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30008,self_relevant,passive_only,actual,"7,3,10,9,4",5,dense,m1,m2,p0>p6>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8715723337149529,0.8906754859411716,0.5104895104895105,0.05206614232606165,0.14292198279999682,0.41393209107170664,1.0,0.0,0.2526223776223776,0.1520979020979021,0.08828671328671328,0.06381118881118883,2.909200000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30009,neutral,no_bridge_validation,actual,"13,4,12,1,2,11",6,ring,m0,m3,p6>p5>p6>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,0.8571428571428571,1.0,1,1,4,49,0.0175,1,288,601,0,1,0,1,1,0.8906442839104283,-0.005075415321000646,43,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6725921966155721,0.8061760884559616,0.6608391608391608,0.3957173458730979,0.8103560252342744,0.4043876379019152,1.0,0.22377622377622378,0.5743006993006993,0.9213286713286714,0.045454545454545456,0.8758741258741259,3.750600000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30009,neutral,no_null,actual,"13,4,12,1,2,11",6,ring,m0,m3,p6>p5>p6>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,0.8571428571428571,1.0,0,0,4,49,0.0175,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.6706872457083372,0.8046662715961489,0.6695804195804196,0.3954550272668293,0.8137535932565296,0.40121140872546657,1.0,0.22552447552447552,0.5734265734265734,0.9125874125874126,0.04685314685314686,0.8657342657342657,3.807100000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30009,neutral,no_null_no_validation,actual,"13,4,12,1,2,11",6,ring,m0,m3,p6>p5>p6>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,0.8571428571428571,1.0,1,1,4,49,0.0175,1,283,283,1,0,0,1,0,0.8906442839104283,-0.0010529557402468009,44,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.6757700220131392,0.8089921668871414,0.6608391608391608,0.399123232748935,0.8109878254322538,0.4134820172032508,1.0,0.22377622377622378,0.576048951048951,0.8951048951048951,0.0513986013986014,0.8437062937062937,3.8086000000000175,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30009,self_relevant,correlation_self_model,actual,"13,4,12,1,2,11",6,ring,m0,m3,p6>p5>p6>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,0.36363636363636365,0.6666666666666666,1,1,4,49,0.0175,1,281,281,1,0,0,1,1,0.8998248051913519,0.004283650211625976,44,1,1,1,0,0.028975657685320608,1,1,0,1,1,1,1,1,0,0,0,1,0.8488868182214013,0.8804101095321032,0.6590909090909091,0.029634734372783012,0.08438037671556864,0.2863924789732457,1.0,0.22377622377622378,0.2928321678321678,0.10839160839160839,0.09545454545454546,0.012937062937062926,3.8330000000000184,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30009,self_relevant,pair_limited,actual,"13,4,12,1,2,11",6,ring,m0,m3,p6>p5>p6>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,0.8571428571428571,1.0,0,0,2,35,0.0125,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7664795338343827,0.8272322249278634,0.6608391608391608,0.3535546957114554,0.771338700467631,0.3694001076163223,1.0,0.21153846153846154,0.5646853146853147,0.7762237762237763,0.07062937062937064,0.7055944055944057,3.255000000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30009,self_relevant,passive_only,actual,"13,4,12,1,2,11",6,ring,m0,m3,p6>p5>p6>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,0.8571428571428571,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7316618632696528,0.8049586062526638,0.666083916083916,0.33803637179937446,0.787710298391896,0.30713131369628094,1.0,0.16783216783216784,0.5681818181818182,0.6993006993006993,0.08741258741258741,0.6118881118881119,2.909200000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30010,neutral,no_bridge_validation,actual,"2,4,13,5,0",5,chain,m1,m2,p4>p5>p0,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.7142857142857143,1.0,1,1,4,41,0.052564102564102565,1,266,266,1,0,0,1,0,0.7120095916506002,0.004110249235702036,48,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.6443246183966536,0.7756912759783695,0.6468531468531469,0.34435119615690896,0.5911721772821374,0.35857465479647443,1.0,0.18356643356643357,0.4370629370629371,0.6923076923076923,0.045454545454545456,0.6468531468531469,3.5999500000000224,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30010,neutral,no_null,actual,"2,4,13,5,0",5,chain,m1,m2,p4>p5>p0,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.7142857142857143,1.0,0,0,4,41,0.052564102564102565,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.6433044974379409,0.7733373270041122,0.6573426573426573,0.3327922555875,0.5890237725538333,0.3407604373826511,1.0,0.1853146853146853,0.4344405594405594,0.6888111888111889,0.04501748251748252,0.6437937062937064,3.597700000000022,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30010,neutral,no_null_no_validation,actual,"2,4,13,5,0",5,chain,m1,m2,p4>p5>p0,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.7142857142857143,1.0,0,0,4,41,0.052564102564102565,1,259,259,1,0,0,0,0,0.8586869680628437,-0.0004069832798130925,42,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.6436435259066602,0.7743636582724092,0.6555944055944056,0.34681117543989237,0.5771655043034625,0.3583714147940408,1.0,0.1853146853146853,0.43356643356643354,0.6748251748251748,0.04807692307692307,0.6267482517482517,3.6049000000000224,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30010,self_relevant,correlation_self_model,actual,"2,4,13,5,0",5,chain,m1,m2,p4>p5>p0,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.4166666666666667,1.0,0,0,4,41,0.052564102564102565,1,352,601,0,1,1,0,0,0.8590333504269767,0.00031897229206304524,67,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7917572998924239,0.8338774680797026,0.6608391608391608,0.05564006545189184,0.17532200392247213,0.22302981365936161,1.0,0.1853146853146853,0.24825174825174826,0.12237762237762238,0.09353146853146854,0.02884615384615384,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30010,self_relevant,pair_limited,actual,"2,4,13,5,0",5,chain,m1,m2,p4>p5>p0,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.7142857142857143,1.0,0,0,2,27,0.03461538461538462,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7395648492642724,0.7917603872121807,0.666083916083916,0.24313218933276398,0.5047031352374521,0.3229588999866014,1.0,0.17482517482517482,0.38723776223776224,0.38286713286713286,0.0979020979020979,0.28496503496503495,3.2394000000000047,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30010,self_relevant,passive_only,actual,"2,4,13,5,0",5,chain,m1,m2,p4>p5>p0,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.7142857142857143,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8725298640372741,0.8959444679584875,0.6083916083916084,0.023001603470671067,0.0643789719666852,0.42724563910947483,1.0,0.0,0.16346153846153846,0.0944055944055944,0.05812937062937063,0.03627622377622377,2.909200000000006,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30011,neutral,no_bridge_validation,actual,"8,2,12,7,1,6",6,dense,m3,m0,p1>p0>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,330,601,0,1,0,0,1,0.9092594120551379,-0.004633744193153778,46,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.626123914104861,0.7816031847133548,0.6171328671328671,0.5441847738696465,0.8595313606403246,0.5482687465632043,1.0,0.17482517482517482,0.5917832167832168,0.7692307692307693,0.08286713286713288,0.6863636363636364,3.704400000000015,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30011,neutral,no_null,actual,"8,2,12,7,1,6",6,dense,m3,m0,p1>p0>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0006421380441963753,0,0,0,0,0,0,0,0,0,1,0,1,0.6244032332004859,0.7799465443517657,0.6083916083916084,0.37570611478274385,0.7815690221914768,0.5019160624180287,1.0,0.17482517482517482,0.5655594405594405,0.548951048951049,0.11643356643356643,0.4325174825174825,3.745500000000015,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30011,neutral,no_null_no_validation,actual,"8,2,12,7,1,6",6,dense,m3,m0,p1>p0>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,326,326,1,0,0,1,0,0.8468897852565345,-0.0038536988543517448,45,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.6285125816832503,0.7853911283820009,0.6328671328671329,0.4974945172211838,0.7941481831576812,0.5440200442353421,1.0,0.18006993006993008,0.5603146853146853,0.6975524475524476,0.08461538461538462,0.612937062937063,3.7778000000000143,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30011,self_relevant,correlation_self_model,actual,"8,2,12,7,1,6",6,dense,m3,m0,p1>p0>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.5,1.0,1,1,4,49,0.0175,1,286,286,1,0,0,1,1,0.842523383307236,0.0041298005916023915,46,1,1,1,0,0.02929541181725105,1,1,0,1,1,1,1,1,0,0,0,1,0.8579664075520206,0.883015313007837,0.6590909090909091,0.01861640628500683,0.15268745522672142,0.2769221201064856,1.0,0.18706293706293706,0.2875874125874126,0.10664335664335664,0.0937062937062937,0.01293706293706294,3.8330000000000184,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30011,self_relevant,pair_limited,actual,"8,2,12,7,1,6",6,dense,m3,m0,p1>p0>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,2,35,0.0125,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.663319086461454,0.760195755575687,0.6398601398601399,0.01596814337516847,0.6100687533018097,0.5787674232671265,1.0,0.16958041958041958,0.5008741258741258,0.03671328671328671,0.193006993006993,-0.15629370629370629,3.2466000000000066,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30011,self_relevant,passive_only,actual,"8,2,12,7,1,6",6,dense,m3,m0,p1>p0>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0015587998026462934,0,0,0,0,0,0,0,0,0,0,0,0,0.8784512073523641,0.8947600798187972,0.5174825174825175,0.06689491778355079,0.4896829569869683,0.5063714760852381,1.0,0.0,0.4195804195804196,0.038461538461538464,0.16013986013986015,-0.12167832167832168,8.813999999999908,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
confirmation,30012,neutral,no_bridge_validation,actual,"9,6,4,8,11",5,ring,m2,m3,p1>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,1,269,269,1,0,0,0,0,0.721539385925922,0.009359575067533463,48,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.5948637235505103,0.7710805284817651,0.666083916083916,0.494049846872215,0.931251010053169,0.4958059918886991,1.0,0.21328671328671328,0.5917832167832168,0.916083916083916,0.06687062937062938,0.8492132867132867,3.609850000000022,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30012,neutral,no_null,actual,"9,6,4,8,11",5,ring,m2,m3,p1>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,9.24745763292908e-05,0,0,0,0,0,0,0,0,0,1,0,1,0.5903156088658655,0.7662155182488248,0.6538461538461539,0.47680058981478446,0.9379265802083534,0.47340802555489403,1.0,0.2097902097902098,0.5917832167832168,0.9283216783216783,0.06381118881118882,0.8645104895104895,3.5977000000000214,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30012,neutral,no_null_no_validation,actual,"9,6,4,8,11",5,ring,m2,m3,p1>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,41,0.052564102564102565,1,265,265,1,0,0,1,0,0.8463028411505431,0.0018232986286958381,42,1,0,1,1,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.5921093508436985,0.7682364541095945,0.6573426573426573,0.49473226115334235,0.9306859365387776,0.4926735198587901,1.0,0.21153846153846154,0.5917832167832168,0.9318181818181818,0.06293706293706294,0.8688811188811189,3.604900000000022,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30012,self_relevant,correlation_self_model,actual,"9,6,4,8,11",5,ring,m2,m3,p1>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.4166666666666667,1.0,1,1,4,41,0.052564102564102565,1,277,601,0,1,1,1,0,0.8512731768366381,-0.00015950905459034218,46,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8025806646115534,0.8329060411460059,0.6625874125874126,0.09637543071880707,0.23598242106882733,0.17940120062913706,1.0,0.21328671328671328,0.2736013986013986,0.1486013986013986,0.09965034965034965,0.048951048951048945,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30012,self_relevant,pair_limited,actual,"9,6,4,8,11",5,ring,m2,m3,p1>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,2,27,0.03461538461538462,0,601,601,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7370497689003409,0.7946643311948666,0.6643356643356644,0.3680156877616746,0.9298388711051815,0.3462843226818819,1.0,0.20104895104895104,0.5865384615384616,0.6468531468531469,0.13155594405594406,0.5152972027972028,3.2394000000000056,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,
confirmation,30012,self_relevant,passive_only,actual,"9,6,4,8,11",5,ring,m2,m3,p1>p3>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,0,0,0.0,0,601,601,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.0015587998026462934,0,0,0,0,0,0,0,0,0,0,0,0,0.7288294683756076,0.7910432488380519,0.666083916083916,0.32171218753443426,0.9526498712860771,0.330831237504907,1.0,0.1660839160839161,0.5751748251748252,0.5017482517482518,0.16215034965034966,0.3395979020979021,7.106000000000053,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,0,0,,
